x,y,dataset
0.0019203523,0.004839476,rna10k
-0.00017637346,-0.0036132943,rna10k
0.0044657746,0.021754663,rna10k
0.012992564,-0.032127835,rna10k
0.00015309583,-0.0059554656,rna10k
0.0009035013,-0.022061972,rna10k
0.030440753,0.014915041,rna10k
0.04193547,0.00091384473,rna10k
-0.0023221432,-0.006193643,rna10k
0.007304522,-0.000911904,rna10k
0.0010292318,0.016473211,rna10k
0.0035146303,0.0022113482,rna10k
-0.007365376,-0.0050447765,rna10k
0.00080201507,-0.0019268679,rna10k
-0.0046256385,-0.006012919,rna10k
-0.0010726332,0.0016842744,rna10k
-0.0033632363,0.0021542008,rna10k
0.0029926028,0.0024130577,rna10k
-0.004954058,-0.004069376,rna10k
0.0036306009,-0.0062559256,rna10k
0.0017504017,-0.000845603,rna10k
0.0022560162,0.0020416114,rna10k
0.0010083504,0.0022246158,rna10k
0.0024450172,0.0022572917,rna10k
-0.0066413786,0.02022031,rna10k
-0.001270809,0.0070852553,rna10k
-0.0053020455,0.0075527555,rna10k
-0.0059688464,0.020893948,rna10k
0.0022251538,-0.0052212784,rna10k
-0.003094587,-0.0061320346,rna10k
0.005379076,0.0007256724,rna10k
0.0010925885,-0.0011836654,rna10k
0.00237029,0.0023761957,rna10k
-0.00845982,-0.005214441,rna10k
-0.0019331151,0.022073999,rna10k
0.005942528,-0.005150031,rna10k
-0.00956325,0.0014288449,rna10k
0.004042928,0.0019467239,rna10k
-0.0025736492,-0.004824775,rna10k
0.0025162802,0.0017775336,rna10k
0.004336908,0.00023902215,rna10k
-0.004174531,0.007152771,rna10k
-0.0024977853,-0.002153971,rna10k
-0.0040811095,-0.006270941,rna10k
-0.0019208463,0.002232146,rna10k
-0.001917092,0.0025992843,rna10k
-0.008933821,0.0012316416,rna10k
-4.0584578e-06,-0.0018285349,rna10k
0.005129844,0.007021277,rna10k
0.012213286,-0.006566959,rna10k
-0.01331601,-0.00022066144,rna10k
0.018433105,-0.0046329554,rna10k
0.0046618073,-0.0050339797,rna10k
-0.002852427,-7.198878e-05,rna10k
-0.0076395595,-0.006211521,rna10k
-0.0003476698,-0.0064681163,rna10k
-0.0367585,0.0011798675,rna10k
0.0015459344,0.0023781245,rna10k
0.0021607028,0.0017467206,rna10k
-0.0052022,0.02231783,rna10k
0.0024363454,0.002280691,rna10k
-0.0025795444,-0.006247414,rna10k
-0.001577944,0.0020471597,rna10k
0.0010775587,0.002394052,rna10k
-0.0030949088,0.007911655,rna10k
-0.0039966037,-0.0043312167,rna10k
-0.0023050695,0.007845294,rna10k
-0.0025576463,-0.02066541,rna10k
0.0021597315,-0.0057698404,rna10k
-0.016456421,0.0010478647,rna10k
0.0064862166,-0.0057758056,rna10k
0.014121604,-0.00663778,rna10k
-0.009052782,0.0012058506,rna10k
0.0029274926,0.0022611246,rna10k
0.0036217144,-0.004346821,rna10k
-0.0049435548,0.010487285,rna10k
-0.0023153806,0.008021904,rna10k
-0.0028272562,0.006710932,rna10k
-0.00037795075,0.0066839936,rna10k
-0.0004910065,0.0062802746,rna10k
-0.0060710385,-0.006293897,rna10k
0.0010596031,0.0042821816,rna10k
-0.0019542885,-0.019064292,rna10k
0.0058632153,0.0008378264,rna10k
-0.0029915348,-0.004677229,rna10k
-0.0036646137,0.0020567402,rna10k
0.0025716054,0.0023201033,rna10k
0.0047716084,0.017570935,rna10k
0.0020079797,-0.002594455,rna10k
-0.0022598726,0.007949773,rna10k
0.0071034785,-0.0025426636,rna10k
0.009960928,0.018542606,rna10k
-0.001393337,0.0023493017,rna10k
-0.00023823603,-0.0047951415,rna10k
0.040265933,0.0005952476,rna10k
-0.0009086045,0.0072016995,rna10k
0.0044207424,0.0070019523,rna10k
-0.0067382767,-0.005473601,rna10k
0.002305455,0.0029448913,rna10k
-0.0028869088,0.021890415,rna10k
-0.0061858846,0.016919263,rna10k
-0.0029358289,0.006932517,rna10k
0.005268657,-0.0054203905,rna10k
-0.0021103923,0.0018733952,rna10k
-0.0057417797,0.0016487356,rna10k
-0.003847152,0.008048365,rna10k
0.0015510711,0.005213423,rna10k
0.0004104178,0.017816562,rna10k
0.006966359,-0.002468027,rna10k
-0.009665106,0.0014660459,rna10k
-0.00012798973,0.0016958178,rna10k
0.0047468785,0.0016200481,rna10k
-0.0049457345,-0.0050413683,rna10k
-0.0028969373,-0.0063765245,rna10k
-0.0032153782,-0.0062869317,rna10k
-0.0070601036,-0.006209534,rna10k
-0.0050810287,-0.0026776674,rna10k
-0.0016322163,0.0037498586,rna10k
-0.01775244,0.004696736,rna10k
0.0056073,0.020139005,rna10k
-0.00045428297,-0.019994168,rna10k
0.0034973668,-0.00067386584,rna10k
-0.0048509347,-0.004691323,rna10k
-0.0023686285,0.007689426,rna10k
-0.0036235838,-0.015413746,rna10k
0.004316279,-0.000607454,rna10k
-0.004336874,0.011986385,rna10k
0.023915946,-0.0019434394,rna10k
-0.004111737,0.002053653,rna10k
0.00745396,-0.005224252,rna10k
0.0026661907,0.0053591067,rna10k
0.0025910554,0.00023721166,rna10k
0.0003290257,0.006318518,rna10k
0.004030182,-0.0041997773,rna10k
-0.0053388677,0.00024542442,rna10k
-0.0016395075,-0.0036062454,rna10k
-0.003998131,0.0024173642,rna10k
0.0017943522,-0.0016991001,rna10k
-0.004495933,0.0115812775,rna10k
-0.0044790176,-0.0038250475,rna10k
0.0072764503,0.008136948,rna10k
-0.0024733497,0.007684882,rna10k
-0.0033994252,-0.0044393353,rna10k
0.0012292871,0.0057905423,rna10k
-0.009568,-7.8563586e-05,rna10k
0.005229778,0.018580072,rna10k
-0.016712172,-0.002168723,rna10k
-0.008158268,0.02046369,rna10k
-0.0072338223,-0.013771901,rna10k
0.004461727,0.0013878206,rna10k
0.0034447033,0.002361903,rna10k
-3.9020913e-05,0.0020737941,rna10k
-0.0010046033,0.0073679793,rna10k
-0.0047108736,-0.006499013,rna10k
0.02670495,-0.0016270457,rna10k
-0.001363139,-0.004578435,rna10k
0.018971521,-0.004452513,rna10k
-0.0018750553,0.008220859,rna10k
-0.012996424,0.0015583325,rna10k
0.02066286,0.002366589,rna10k
-0.007929205,0.0018744458,rna10k
-0.0037289008,-0.021087583,rna10k
0.01035099,-0.0076026297,rna10k
0.013651134,-0.0026010533,rna10k
0.011126748,-0.0054842373,rna10k
0.0033568528,0.00199977,rna10k
0.0021883736,-0.0058049946,rna10k
0.042724248,0.018257782,rna10k
-0.007697038,0.0056768805,rna10k
0.00873882,-0.00240027,rna10k
0.010478746,0.017649975,rna10k
0.020942034,-0.0016311264,rna10k
0.012942889,-0.0048723286,rna10k
0.0031660197,-0.029737204,rna10k
-0.002841418,0.001828785,rna10k
-0.029034872,0.00051635905,rna10k
0.00042698748,0.0020717059,rna10k
0.0056391656,0.0014864745,rna10k
0.002444814,-0.0059061544,rna10k
0.0035453658,0.0015030942,rna10k
0.008044734,-0.0027907663,rna10k
-0.005041367,0.021411773,rna10k
-0.005472601,0.0022029318,rna10k
0.001285959,0.01691198,rna10k
0.0034223497,-0.0051954347,rna10k
-0.011988928,-0.023096941,rna10k
-0.0027368919,-0.005323299,rna10k
-0.015148189,0.005889463,rna10k
0.00030752388,0.0049558324,rna10k
-1.7159531e-05,-0.019635865,rna10k
-0.012390978,-0.0035390262,rna10k
-0.005019841,0.0017302324,rna10k
0.0030158686,0.0017395774,rna10k
0.009488014,-0.003828798,rna10k
0.0036906474,0.0030065202,rna10k
-0.0050140675,-0.000111348025,rna10k
0.004051018,0.0006032424,rna10k
0.0020283477,-0.0046689487,rna10k
-0.0006949167,0.021161038,rna10k
0.0021002127,0.0044719884,rna10k
-0.0097456,0.001994524,rna10k
-0.0038883688,0.0025697853,rna10k
-0.004313002,-0.0057199663,rna10k
0.012030998,-0.005302492,rna10k
-0.0023149243,-0.0008690454,rna10k
-0.0057665184,-0.005786697,rna10k
-0.002580964,0.002326445,rna10k
-0.006503474,-0.0058829444,rna10k
0.005035658,-0.005612826,rna10k
0.013101539,-0.0026861322,rna10k
0.0025707914,0.0021478585,rna10k
0.009023725,-0.019571597,rna10k
-0.007321932,0.0021922647,rna10k
-0.006537658,-0.005386642,rna10k
0.00014435165,0.0067406907,rna10k
-0.008960446,0.00039126014,rna10k
0.00021253903,0.004919067,rna10k
-0.0034033149,0.0018480499,rna10k
-0.0030307628,-0.0030968238,rna10k
0.01353821,-0.002136208,rna10k
-0.0042283344,-0.0045037623,rna10k
0.006092229,0.019316815,rna10k
-0.005267169,0.0019600461,rna10k
0.004633609,-0.0026721794,rna10k
-0.00091264106,0.0020578883,rna10k
-0.0026174888,-0.023119492,rna10k
0.0047825864,-0.0058544143,rna10k
0.012505934,0.019070178,rna10k
0.00471923,0.0023562212,rna10k
-0.00292206,0.00230091,rna10k
-0.0067292685,0.0025699402,rna10k
-0.0011613606,-0.0064379256,rna10k
-0.0052626077,-0.0035072106,rna10k
-0.00087095716,0.0067113694,rna10k
0.001669081,0.0040097144,rna10k
-0.002103082,0.0017860318,rna10k
-0.012786436,-0.025271693,rna10k
0.009481909,-0.0036657276,rna10k
-0.0032463926,0.0073291855,rna10k
-0.009379917,0.0006651306,rna10k
0.004565776,0.0014206511,rna10k
-0.053863987,-0.00046159062,rna10k
0.005526102,-1.2485706e-05,rna10k
-0.004459414,-0.0038564273,rna10k
0.043549407,0.0004784171,rna10k
0.00030699588,0.016775867,rna10k
0.004066669,-0.00468255,rna10k
0.0043652537,0.0019703798,rna10k
0.002606097,-0.00090226816,rna10k
-0.0056663454,0.0017550399,rna10k
-0.021453548,0.003819912,rna10k
0.0040425537,0.002249777,rna10k
0.0035032264,0.0020657969,rna10k
-0.0014597789,-0.003224344,rna10k
0.0064087203,-0.0032597152,rna10k
0.00037735587,-0.006059693,rna10k
0.004562933,-0.0013566412,rna10k
0.006526215,0.0020108786,rna10k
-0.0024173015,0.008153289,rna10k
0.007669306,-0.0015976663,rna10k
-0.010764365,0.001643065,rna10k
0.017118888,-0.015482877,rna10k
0.0027207942,-0.024855584,rna10k
0.0026121312,0.0021896602,rna10k
-0.0063979006,-0.022757465,rna10k
0.0029638682,-0.0042448626,rna10k
0.00834246,0.020428542,rna10k
-0.004226641,0.009331223,rna10k
-0.002537461,-0.006316394,rna10k
-0.004309384,-0.005798674,rna10k
-0.0008444933,-0.0047937008,rna10k
-0.0024688824,0.01637481,rna10k
-0.0023733987,0.008910172,rna10k
0.0077067628,0.019559054,rna10k
-0.003557758,0.0057819467,rna10k
-0.005971286,0.020100925,rna10k
0.005747931,0.00095418404,rna10k
-0.032090418,0.004232998,rna10k
-0.0011544068,0.0018998145,rna10k
-0.005018929,0.012760591,rna10k
0.0051598344,0.00063131354,rna10k
0.0036996806,-0.021548782,rna10k
0.0053012613,0.00014596517,rna10k
0.0010168734,0.0018842904,rna10k
-0.02644428,-0.0031731667,rna10k
0.0012683911,0.004554162,rna10k
0.0035517022,0.0016358135,rna10k
-0.0021487155,-0.01974412,rna10k
0.0013305009,-0.0026995807,rna10k
-0.0034857045,0.010450562,rna10k
-0.00062846014,0.0068411026,rna10k
0.0026563653,0.0044395924,rna10k
-0.016797163,-0.008316767,rna10k
-0.010578426,0.0015025588,rna10k
0.0036663418,0.004290536,rna10k
0.0022535925,-0.026291993,rna10k
0.0034305665,0.0013726775,rna10k
-0.008425876,0.0015915843,rna10k
0.00023300521,0.006660151,rna10k
-0.0013810013,0.007345863,rna10k
-0.0012255539,0.0018065452,rna10k
-0.008871164,0.01969567,rna10k
0.012040046,-0.0152489515,rna10k
0.0101767015,-0.005299294,rna10k
-0.0043301345,-0.00401146,rna10k
0.0017411327,0.0038101904,rna10k
-0.008677991,0.0014487887,rna10k
-0.0026408515,0.0022121156,rna10k
0.003413537,0.0024233554,rna10k
0.021816755,-0.015419699,rna10k
-0.006590527,0.019031443,rna10k
0.001174764,-0.0056960774,rna10k
-0.0029355807,0.0096979225,rna10k
0.0089747505,-0.006484021,rna10k
-0.005246448,-0.02223777,rna10k
-0.024869913,-0.0026339164,rna10k
0.009075328,-0.0051448834,rna10k
0.004477119,9.013369e-05,rna10k
-0.0015732349,-0.020431926,rna10k
0.00588541,-0.0034167252,rna10k
0.007864631,0.023790825,rna10k
-0.0075370385,0.012775227,rna10k
0.014619224,0.006340066,rna10k
-0.006820231,0.0021370708,rna10k
-0.012365504,0.0011138045,rna10k
0.002736443,0.0032854232,rna10k
0.0047326433,0.004006671,rna10k
-0.007991525,0.00022733751,rna10k
0.005648583,-0.002105023,rna10k
-0.0014603714,-0.004151733,rna10k
0.004216661,0.0020975068,rna10k
0.0045088828,-0.00093870546,rna10k
-0.0040728953,-0.0056968266,rna10k
-0.0015202969,-0.0003882033,rna10k
0.0017932777,-0.02877737,rna10k
0.003804267,0.001774054,rna10k
0.0069401157,-0.005539108,rna10k
-0.01058216,0.009761784,rna10k
-0.002344012,0.0060807895,rna10k
0.0039337743,0.018533602,rna10k
0.0053713773,0.017846484,rna10k
0.0013081896,0.0024957177,rna10k
-0.012745561,-0.0031072765,rna10k
0.005561433,0.0023623602,rna10k
-0.0052850135,-0.004829895,rna10k
0.002187865,0.0008374507,rna10k
0.00031017885,0.006684469,rna10k
0.0053613596,-0.0051420834,rna10k
0.0085909655,0.011418179,rna10k
-0.016748538,-0.0020141692,rna10k
-0.01606982,-0.01348166,rna10k
0.005308884,-0.005324854,rna10k
0.005476238,-0.0029211966,rna10k
-0.0021266104,0.0045137308,rna10k
-0.010733611,-0.00029799037,rna10k
-0.0060318294,-0.006919445,rna10k
0.005473776,0.019403158,rna10k
-0.0015997963,0.015023168,rna10k
0.0041425447,-0.0035773446,rna10k
-0.0022602386,0.0062955236,rna10k
0.0015775684,0.002388481,rna10k
0.0027688665,0.004703553,rna10k
0.0017647761,-0.0039538764,rna10k
-0.0044315443,0.0017339737,rna10k
-0.0068675145,0.0018411175,rna10k
-0.0047775325,-0.0038345784,rna10k
-0.00511636,-0.012197284,rna10k
-0.0013056232,0.0020553416,rna10k
0.006034232,0.00012566705,rna10k
-0.0012161937,-0.004295406,rna10k
0.0044622826,-0.005307021,rna10k
-0.0006026575,0.0019380319,rna10k
0.024142627,0.026205588,rna10k
0.005884133,-0.00073164434,rna10k
0.0008509004,0.0022802309,rna10k
0.005541293,0.0015393946,rna10k
-0.00061018724,-0.0014576744,rna10k
0.0022544505,-0.02285205,rna10k
0.0021122268,0.004387896,rna10k
-0.003415684,0.00819369,rna10k
0.0018665779,-0.006003643,rna10k
-0.0022488085,0.008472704,rna10k
0.015871244,-0.022949008,rna10k
-0.004324572,-0.004996269,rna10k
-0.01050466,-0.00037887364,rna10k
-0.0068957424,0.020842144,rna10k
0.007553198,-0.006368371,rna10k
0.0009912044,0.0021520879,rna10k
-0.009767124,-0.022875803,rna10k
0.013762182,-0.0025587673,rna10k
-0.0048174444,0.0017393543,rna10k
0.0024169814,0.018497895,rna10k
-0.011586926,-0.020693494,rna10k
-0.0043433565,-0.006553607,rna10k
-0.006377369,0.010933765,rna10k
-0.0025890062,-0.0051750834,rna10k
-0.016132735,0.01581606,rna10k
-0.00012669002,0.01861489,rna10k
-0.0014903786,-0.004900294,rna10k
-0.007868904,0.0013032773,rna10k
0.0039803903,-0.0025906397,rna10k
0.009589621,-0.005270871,rna10k
0.011654284,-0.014599453,rna10k
0.054807328,0.0044771377,rna10k
-0.0011148438,-0.022556435,rna10k
0.009552731,-0.0053090556,rna10k
-0.0026625565,-0.013075171,rna10k
0.005343911,0.018518072,rna10k
-0.009341239,0.0015019979,rna10k
-0.0017359577,0.007685346,rna10k
-0.00072838576,0.0073605133,rna10k
0.0026662652,0.005186395,rna10k
-0.007737593,0.0015061694,rna10k
-0.0013737329,0.0029894514,rna10k
0.0001752123,0.0024594779,rna10k
0.0015346947,-0.0193731,rna10k
-0.0044377265,0.006536996,rna10k
0.0041234703,0.019285152,rna10k
0.007407206,-0.00598437,rna10k
0.0015465072,0.0012304948,rna10k
-0.0027009347,-0.0063251704,rna10k
-0.025266664,0.014001842,rna10k
-0.0012816088,0.0072270236,rna10k
-0.0014009585,-0.022939673,rna10k
-0.004982083,0.011940803,rna10k
-0.02026632,-0.0029832278,rna10k
0.0044638165,0.0011489012,rna10k
-0.0034554251,-0.0035452403,rna10k
-0.0063416427,-0.0054946,rna10k
-0.017898608,-0.0027914823,rna10k
0.013224589,-0.0015109368,rna10k
0.011709882,0.019175552,rna10k
-0.006613871,0.0015019915,rna10k
-0.0037639919,-0.0059346873,rna10k
0.0019341559,0.003817704,rna10k
0.0013712699,0.0025502401,rna10k
0.004827352,0.0019454443,rna10k
-0.0048321667,0.001789907,rna10k
0.0027148086,0.0016122151,rna10k
-0.01594784,-0.00277043,rna10k
-0.0002006037,-0.00039301836,rna10k
0.000589718,0.0020438319,rna10k
0.008462988,-0.0037184185,rna10k
0.04385971,0.0032758284,rna10k
0.0040472834,-0.0023225693,rna10k
0.0041534803,-0.006181203,rna10k
0.016102513,-0.00019196498,rna10k
-0.00512006,-0.022747558,rna10k
0.0032324544,0.01752226,rna10k
-0.004342566,-0.0056461757,rna10k
-0.01062435,0.0011091047,rna10k
0.0015004074,0.0010517929,rna10k
-0.0023009174,0.0026713698,rna10k
-0.000403146,-0.0063034235,rna10k
0.0019584552,-0.024639297,rna10k
0.0039407983,0.0019025727,rna10k
0.008091142,-0.0016414798,rna10k
-0.0044660857,-0.006486056,rna10k
-0.00033689613,-0.0015577063,rna10k
-0.0013085416,0.0074318727,rna10k
-0.017263815,0.0006716773,rna10k
-0.004325174,-0.0061437325,rna10k
-0.0026813382,0.015656862,rna10k
-0.009313198,0.0011652682,rna10k
-0.004239323,-0.0029583,rna10k
0.0025472727,-0.035694793,rna10k
-0.0036431188,0.02019216,rna10k
-0.004398297,-0.004674081,rna10k
-0.0024931112,-0.002714098,rna10k
0.00091314875,-0.0049145645,rna10k
0.0060470267,0.019460319,rna10k
0.003352223,0.0042836154,rna10k
-0.0073007685,-0.0005115134,rna10k
0.015181519,0.0047334568,rna10k
-0.004935114,-0.0060990546,rna10k
-0.0016323904,0.007302705,rna10k
-0.0016776681,-0.0002068457,rna10k
-0.00086435064,0.0074268603,rna10k
-0.008372414,0.02262006,rna10k
0.0049457625,-0.0067656287,rna10k
0.005917065,0.0041028685,rna10k
0.0063644187,-0.00530482,rna10k
-0.0008203721,-0.0019343212,rna10k
0.0064898813,0.00083675236,rna10k
0.0008821712,-0.006216573,rna10k
0.026244802,-0.00018680205,rna10k
0.0035812468,0.0016969217,rna10k
-0.00977831,0.0013548824,rna10k
-0.009609586,0.0014752469,rna10k
-0.010049501,0.019054549,rna10k
-0.0014343369,0.0021447663,rna10k
-0.006563841,-0.00046622328,rna10k
0.000209892,0.0066080866,rna10k
0.0116904965,-0.005080747,rna10k
-0.0012150956,0.001809135,rna10k
0.008778773,-0.005411559,rna10k
-0.007897179,0.021509353,rna10k
-0.0032262232,0.0021074435,rna10k
0.0048172935,0.0011302562,rna10k
0.03382703,0.0011732165,rna10k
-0.0022146578,0.0077274814,rna10k
-0.0066343825,-0.0048598237,rna10k
-0.002213982,-0.003411358,rna10k
-0.0028151895,-0.02156892,rna10k
-0.0038770153,-0.004560995,rna10k
0.0004897785,0.016926281,rna10k
-0.004969266,-0.005701793,rna10k
-0.008945021,-0.001453716,rna10k
-0.0040865927,-0.0043011294,rna10k
0.011070397,0.018926475,rna10k
0.0019110566,0.015683154,rna10k
-0.0020409788,0.0076121856,rna10k
-0.0087983245,-0.0025434725,rna10k
0.0037018757,0.0023234258,rna10k
-0.0011843116,-0.024081621,rna10k
-0.0002945593,0.0064957943,rna10k
-0.006452981,0.019670665,rna10k
-0.0046702293,-0.005093884,rna10k
0.00203877,0.00074501894,rna10k
-0.007065583,0.003542047,rna10k
0.000635904,-0.005143428,rna10k
0.002398891,-0.0020412127,rna10k
-0.004546088,0.006594856,rna10k
-0.009958719,0.0028755574,rna10k
-0.0023134162,0.007876779,rna10k
-0.009323145,-0.0019534496,rna10k
0.0018670007,0.0032037622,rna10k
0.0033230362,-0.0017225906,rna10k
0.0010280127,-0.020541357,rna10k
-0.005279104,-0.0063851355,rna10k
0.014401642,-0.003334559,rna10k
-0.0085286265,0.001996115,rna10k
-0.017235158,-0.0033109505,rna10k
-0.0035732042,-0.0011827886,rna10k
-0.0022347234,0.0078011933,rna10k
0.011742698,-0.0054905564,rna10k
0.0029185913,-0.02010169,rna10k
-0.0019834857,0.0028450117,rna10k
-0.0084779635,0.0018664764,rna10k
0.0093232,-0.00017545804,rna10k
-0.003259023,-0.005812467,rna10k
0.0010309475,-0.004653058,rna10k
-0.010632126,0.0017748672,rna10k
0.0062369667,0.00092476304,rna10k
-0.0023314247,-0.022522667,rna10k
0.0038251698,-0.0058234627,rna10k
-0.0140219955,-0.011046856,rna10k
0.012156065,0.0008232272,rna10k
-0.0053195553,-0.0063988566,rna10k
0.0042253463,0.001369597,rna10k
0.007095178,0.00012960834,rna10k
-0.0036014714,0.0080065215,rna10k
-0.0005737545,-0.022038719,rna10k
-0.0028851852,-0.0056315046,rna10k
-0.001415681,0.0047761053,rna10k
0.003841255,0.0001274257,rna10k
0.0047616814,-0.005431971,rna10k
0.002984205,0.01800041,rna10k
0.005764532,-0.005580217,rna10k
0.00393942,0.0025305448,rna10k
0.0034241155,-0.0043469463,rna10k
-0.00081360794,0.007617953,rna10k
0.002189448,-0.005314371,rna10k
-0.00072395103,0.0021868316,rna10k
-0.030743996,0.00028515773,rna10k
-0.010125226,-0.022367656,rna10k
0.003389172,-0.003907474,rna10k
-0.0051074205,-0.0048043714,rna10k
0.0057851356,-0.001185144,rna10k
-0.0031001344,0.0024362642,rna10k
0.009826097,-0.005517134,rna10k
-0.0038981212,0.009650179,rna10k
0.0040041315,0.0018581512,rna10k
0.0064393366,-0.0022355532,rna10k
-0.005983821,-0.0052677775,rna10k
0.002300207,0.010393296,rna10k
0.0028184152,0.0021199803,rna10k
-6.082214e-05,-0.0039916784,rna10k
-0.006815421,0.0015884122,rna10k
0.00841967,-0.0055951606,rna10k
-0.0010985888,0.0065601957,rna10k
0.0030813306,0.0024058481,rna10k
-0.003512398,0.0018897642,rna10k
0.019904427,0.005195393,rna10k
-0.0029473116,0.007889266,rna10k
-0.011669464,0.0021390559,rna10k
0.005668472,-0.0017090569,rna10k
-0.009909565,0.0011135451,rna10k
0.0016308428,-0.0052034017,rna10k
0.0005425055,-0.020729307,rna10k
0.006762493,0.00068038976,rna10k
0.0054094917,0.0013938831,rna10k
-0.004783924,0.011610893,rna10k
-0.0040291767,-0.005347726,rna10k
-0.0056648618,0.022111416,rna10k
0.010398571,-0.005783925,rna10k
0.002966942,0.003464465,rna10k
-0.005828397,-0.006644058,rna10k
0.0015957583,0.002878697,rna10k
0.011124953,-0.0038041086,rna10k
0.00419374,-0.0036344088,rna10k
-0.0091057755,0.0009268088,rna10k
0.005728404,-0.0037616098,rna10k
-0.0030097002,-0.0037114501,rna10k
-0.0051948694,0.00200346,rna10k
0.0010930846,0.0017570823,rna10k
-0.007353079,0.0019931253,rna10k
0.0013227673,0.0015709684,rna10k
0.0031545276,-0.005950221,rna10k
-0.004389107,0.0014552017,rna10k
-0.001956792,0.007896256,rna10k
0.006708245,-0.0027542051,rna10k
0.0014404817,-0.004100447,rna10k
-0.008309132,-0.008329966,rna10k
-0.0026403929,0.017494129,rna10k
0.0033428771,-0.0051206225,rna10k
-0.008713541,0.0019288717,rna10k
0.0031976206,-0.0015817884,rna10k
-0.0016889344,-0.018665075,rna10k
-0.003180025,0.007830848,rna10k
-0.009881831,0.0014400072,rna10k
-0.0029635995,0.008915026,rna10k
0.0007019815,0.00032873842,rna10k
0.0028864664,-0.020721188,rna10k
-0.0062470296,0.0016060063,rna10k
-0.005553979,0.0033478478,rna10k
-0.0021046635,-0.021674756,rna10k
0.006967002,-0.0049575577,rna10k
-0.00172928,0.0018520846,rna10k
-0.00350326,-0.023487166,rna10k
0.006086376,-0.0040289946,rna10k
-0.0034196035,0.009216202,rna10k
0.0037940955,-0.021331513,rna10k
-0.0016711837,0.0019606273,rna10k
-0.0034985887,-0.022532752,rna10k
0.020211188,0.0058199023,rna10k
0.00025330964,-0.0054796995,rna10k
-0.0041590254,0.0021803547,rna10k
-0.008907985,0.0034530056,rna10k
-0.001515496,0.020186655,rna10k
-0.008438068,-0.011391097,rna10k
-0.0076828883,0.00533639,rna10k
-0.0073915822,-0.0042496487,rna10k
-0.0012128648,0.0022121898,rna10k
0.00035771873,0.0063512903,rna10k
0.0006356487,0.0021585866,rna10k
0.0034992357,-0.0063416413,rna10k
0.0054495316,0.02253056,rna10k
-0.004549641,0.0018074376,rna10k
-0.00937071,0.0013799892,rna10k
0.0048491117,-5.6265475e-05,rna10k
-0.022643447,0.000850107,rna10k
-0.007876272,0.0015863292,rna10k
0.0041333702,-0.0009002759,rna10k
-0.0049533555,0.009184506,rna10k
8.228114e-05,-0.0035456247,rna10k
0.0016456927,0.0027993722,rna10k
-0.0010231889,0.0020736959,rna10k
0.00406925,0.0022155861,rna10k
-0.008053884,0.0016522631,rna10k
0.0016258103,0.0059319315,rna10k
0.0075587635,-0.001055768,rna10k
0.0012238494,0.002227815,rna10k
-4.5796594e-05,-0.022784049,rna10k
0.0008434039,0.0058400966,rna10k
0.009639878,-0.0028492596,rna10k
-0.001476482,0.0059297844,rna10k
0.00091056776,0.0021019229,rna10k
0.0014601143,-0.019722873,rna10k
0.0050036106,0.0017364697,rna10k
-0.005773397,-0.0045683896,rna10k
0.002819317,0.005295773,rna10k
-0.020067986,-0.007933047,rna10k
0.004163169,-0.0005580091,rna10k
-0.005812576,-0.00653755,rna10k
-0.0034928666,-0.0021314572,rna10k
0.0032736997,0.018362535,rna10k
-0.020058505,0.017619427,rna10k
0.0013430914,-0.0145361265,rna10k
-0.0008203903,-0.0053728065,rna10k
-0.00481551,-0.0061465316,rna10k
0.0021221028,0.002411349,rna10k
0.0023760723,0.0021352365,rna10k
0.0021076817,-0.00054364296,rna10k
-0.0007140724,0.0069099963,rna10k
0.001734355,-0.002915979,rna10k
-0.0017323504,0.007609816,rna10k
0.0008013421,0.006473434,rna10k
-0.008343804,-0.006748557,rna10k
0.011373531,-0.0036987902,rna10k
0.0035113327,-0.003949922,rna10k
-0.0023109436,0.0021212613,rna10k
-0.0035768892,-0.021264255,rna10k
-0.0016518092,0.0021863556,rna10k
-0.00080972386,0.00087255426,rna10k
-0.0102967005,-0.00076923874,rna10k
-0.0016208116,0.003132059,rna10k
-0.0038881702,0.012760404,rna10k
0.0033850186,-0.0054073967,rna10k
0.00061484944,0.002705236,rna10k
0.011371768,0.0065666805,rna10k
0.0049870093,-0.0021244085,rna10k
0.006059199,0.00050120364,rna10k
0.004611514,0.0033511128,rna10k
1.3781091e-05,-0.027676187,rna10k
-0.0049549,-0.0067225024,rna10k
-0.009127364,0.005837335,rna10k
-0.00061752595,0.0020163967,rna10k
-0.0006227202,-0.021766527,rna10k
0.0020654057,0.002518857,rna10k
0.030374968,0.0017323643,rna10k
0.0012982206,-0.0009099893,rna10k
0.003513339,-0.005207409,rna10k
-0.0073040645,-0.0067656897,rna10k
0.0007319155,0.0033760886,rna10k
0.0062116324,0.019119859,rna10k
-0.004449053,0.020137316,rna10k
-0.00658261,0.020231482,rna10k
0.003874401,0.018872578,rna10k
0.0040970496,-0.0048202374,rna10k
-0.0035101844,0.0021588814,rna10k
-0.006616564,-0.005800572,rna10k
0.002171007,0.0012950511,rna10k
-0.0014454251,-0.006594629,rna10k
-0.00710145,0.0021855906,rna10k
0.005680787,-0.005548239,rna10k
-0.004106932,-0.00646304,rna10k
-0.0044261646,0.023087377,rna10k
0.0022663467,-0.021022161,rna10k
-0.0061827633,-0.0070367293,rna10k
-0.0012935135,0.006930499,rna10k
