x,y,dataset
0.010471383,-0.03155573,rna3k
-0.019193554,0.029971486,rna3k
0.0120624,0.013681657,rna3k
0.010138134,0.029673658,rna3k
0.012994555,0.014889844,rna3k
0.020820748,0.014456057,rna3k
0.037364893,-0.024710018,rna3k
-0.0031396719,-0.009701381,rna3k
0.018366048,0.022518858,rna3k
-0.0060235104,0.017496664,rna3k
0.025861172,0.0041862805,rna3k
0.005594337,-0.011893008,rna3k
0.014578773,-0.0081076175,rna3k
-0.0043817647,0.018570257,rna3k
-0.0029188758,0.006063475,rna3k
0.005493437,0.014458694,rna3k
0.011577572,0.017063059,rna3k
-0.003758276,0.013996971,rna3k
-0.019329129,0.00072231935,rna3k
-0.0037038769,0.03630323,rna3k
-0.021245888,0.016095113,rna3k
-0.017766334,-0.019535195,rna3k
0.008439044,0.0076019545,rna3k
0.013917732,-0.006241225,rna3k
-0.035538174,0.03569736,rna3k
0.015152523,-0.00797865,rna3k
0.007880305,-0.002924365,rna3k
-0.0038124474,-0.023445187,rna3k
0.035227705,-0.007910238,rna3k
-0.0063366834,-0.045094892,rna3k
0.031903863,0.021785885,rna3k
0.024177847,-0.005468823,rna3k
0.023504933,0.026146697,rna3k
-0.018267151,-0.023182737,rna3k
-0.014378171,-0.0027983228,rna3k
0.020424638,0.008453281,rna3k
0.026358949,0.04689679,rna3k
0.006644706,0.0002209726,rna3k
-0.03026869,0.02323369,rna3k
-0.0032911338,0.020153316,rna3k
0.0029193012,-0.00042427683,rna3k
-0.00087571004,-0.008236485,rna3k
-0.025072755,0.01846147,rna3k
-0.018581957,0.011437777,rna3k
-0.013377274,-0.004554973,rna3k
-0.0087756505,-0.010347851,rna3k
-0.011857061,-0.017513324,rna3k
-0.013991551,-0.011837297,rna3k
-0.018810138,0.0046469113,rna3k
-0.039874904,-0.018562438,rna3k
-0.0063474127,-0.021051878,rna3k
0.033644438,-0.03669151,rna3k
-0.010732631,0.023240304,rna3k
0.036896974,-0.017885985,rna3k
-0.031652424,-0.0015477358,rna3k
0.0105845835,-0.004775073,rna3k
0.009690441,0.0032220325,rna3k
-0.011891972,-0.0016864728,rna3k
0.009228386,0.007957889,rna3k
-0.0003343235,-0.012350774,rna3k
0.061380055,0.005506913,rna3k
0.008533328,-0.028453138,rna3k
-0.024368826,0.019099992,rna3k
0.01852577,-0.016580936,rna3k
-0.0022660063,-0.022056675,rna3k
-0.006065087,-0.022853658,rna3k
-0.019909313,0.007608347,rna3k
-0.00076547806,-0.024760285,rna3k
0.036018975,-0.0024997257,rna3k
-0.023817472,-0.04575943,rna3k
0.030911947,0.020184929,rna3k
-0.004881603,-0.032085042,rna3k
-0.0018165803,0.01853619,rna3k
-0.03798711,0.0032665373,rna3k
-0.0009071362,0.01630123,rna3k
-0.02371586,0.019364033,rna3k
0.012024599,0.044267528,rna3k
0.028510623,-0.013601692,rna3k
-0.024694204,0.005240148,rna3k
-0.00017734536,-0.002614302,rna3k
-0.007949197,-0.004408779,rna3k
-0.0036873692,-0.016204152,rna3k
0.0020629375,0.023785692,rna3k
0.03161823,-0.0010325487,rna3k
-0.022481734,0.0053867046,rna3k
0.0042523122,-0.017782688,rna3k
0.0034392863,0.010285442,rna3k
-0.0017361733,-0.0128198825,rna3k
0.012172686,0.051215623,rna3k
0.017519481,0.0027324406,rna3k
0.012713505,-0.01833733,rna3k
0.009254369,0.007552145,rna3k
0.022234518,0.00013473352,rna3k
-0.026369808,0.03507816,rna3k
0.019765614,-0.0024040896,rna3k
0.024170998,-0.043279205,rna3k
0.019897273,0.03264763,rna3k
-0.04017373,0.013210426,rna3k
-0.035500754,0.007898847,rna3k
-0.016530177,0.0029820874,rna3k
0.0014880189,0.04344321,rna3k
-0.03862764,0.028712636,rna3k
0.032774776,0.020395806,rna3k
-0.0042834994,-0.023306698,rna3k
0.004924091,0.036311585,rna3k
0.015620667,-0.0060996595,rna3k
-0.011545209,-0.01810031,rna3k
0.014716574,0.02885792,rna3k
0.013391479,-0.013276724,rna3k
0.010582209,0.019706013,rna3k
0.014929869,-0.0019456068,rna3k
0.017511928,0.010372346,rna3k
0.00033517132,-0.010384962,rna3k
0.017210498,-0.0013168928,rna3k
-0.01310714,0.016476935,rna3k
0.0047719483,-0.0013758271,rna3k
-0.028362423,-0.021909794,rna3k
-0.002353729,0.0008397398,rna3k
0.0015233636,0.0004387531,rna3k
0.0056435787,0.036178667,rna3k
-0.010381759,0.020679364,rna3k
0.00096834294,0.010047692,rna3k
-0.008295141,0.009739335,rna3k
-0.038127147,-0.00205828,rna3k
0.011813626,0.032517277,rna3k
0.007765372,-0.023298206,rna3k
-0.009582517,-0.00072932156,rna3k
0.019001074,0.02389802,rna3k
-0.02624967,0.020666737,rna3k
0.021110112,-0.015744196,rna3k
0.01736346,-0.00046369893,rna3k
0.0111168185,-0.003562123,rna3k
-0.017484363,0.0003309784,rna3k
0.018688895,0.011943587,rna3k
-0.021976002,0.020345682,rna3k
-0.011367649,0.0024607135,rna3k
-0.04112042,-0.004662733,rna3k
0.016409326,0.023456033,rna3k
0.008569801,0.028654005,rna3k
-0.013452804,-0.011055135,rna3k
-0.012408575,0.00495858,rna3k
-0.01674025,0.010231559,rna3k
-0.0129873315,0.004349443,rna3k
0.008840878,-0.0367181,rna3k
0.009661929,0.0048452676,rna3k
0.025941199,-0.0170721,rna3k
0.019132337,0.025409924,rna3k
0.00012530758,0.00781259,rna3k
-0.027081128,0.02224644,rna3k
-0.033529546,-0.030571328,rna3k
0.021545984,0.034875207,rna3k
-0.0050053843,0.008072491,rna3k
-0.020099495,0.029076895,rna3k
-0.0075295176,0.020574737,rna3k
0.0026657511,0.013871472,rna3k
0.010280891,0.006057336,rna3k
-0.01983889,-0.027598532,rna3k
0.03543822,-0.005864566,rna3k
0.014788869,0.007020773,rna3k
0.020420438,-0.00850097,rna3k
0.0044400096,0.02153447,rna3k
0.023456227,0.0068176975,rna3k
0.0022378892,0.010931807,rna3k
0.026917225,0.027731089,rna3k
0.018896202,0.038537946,rna3k
-0.01803891,0.012038778,rna3k
-0.031347826,-0.02710232,rna3k
-0.020045467,-0.015332045,rna3k
0.028078303,-0.021926437,rna3k
0.0017916125,0.0028786939,rna3k
-0.0212785,-0.016951319,rna3k
0.0037136655,-0.015206836,rna3k
-0.021871934,-0.039127488,rna3k
-0.012682706,-0.027939746,rna3k
-0.004535354,0.0181757,rna3k
-0.0059059295,0.009422676,rna3k
0.0034127978,0.007506128,rna3k
-0.004107959,-0.0013328741,rna3k
0.002008516,-0.0013510985,rna3k
-0.01703971,-0.034438536,rna3k
-0.0054705823,-0.014794511,rna3k
0.034065466,-0.010462342,rna3k
-0.010130191,-0.0056804717,rna3k
-0.0076431264,0.01883586,rna3k
-0.011864409,-0.009287397,rna3k
0.0032717544,0.017112762,rna3k
0.008862847,-0.011561334,rna3k
-0.0018019048,-0.025239067,rna3k
-0.00043815642,-0.029332535,rna3k
-0.019717919,-0.019399501,rna3k
0.0023948164,-0.004944721,rna3k
0.0059079565,0.02842462,rna3k
-0.021265678,0.014261537,rna3k
-0.001478736,0.0023989726,rna3k
0.024218418,0.024018848,rna3k
-0.025124846,-0.015010793,rna3k
-0.032236632,0.017565882,rna3k
-0.035046738,0.03158691,rna3k
-0.017197218,-0.022210384,rna3k
0.055093,-0.025642678,rna3k
-0.012341937,-0.0016703318,rna3k
-0.0154662365,0.020359797,rna3k
0.029091092,0.0075373203,rna3k
0.009746211,0.008836732,rna3k
0.02808054,0.010239696,rna3k
-0.0047964803,-0.014707114,rna3k
0.0026763824,-0.044152662,rna3k
0.0072589596,0.008939471,rna3k
-0.00016277615,-0.01859621,rna3k
-0.003584003,0.02199092,rna3k
0.014699333,0.0065808953,rna3k
-0.009622912,5.3879612e-05,rna3k
-0.012615563,-0.011081059,rna3k
-0.0039736303,-0.013099764,rna3k
0.003887683,0.006344155,rna3k
-0.001491777,0.01579271,rna3k
0.027683908,-0.027638484,rna3k
-0.0017180152,0.00020131735,rna3k
0.024906866,0.011584342,rna3k
-0.0116664795,-0.021552887,rna3k
-0.006558418,0.032247074,rna3k
0.0040843715,-0.020084478,rna3k
0.010231138,0.038509175,rna3k
0.03047386,0.010350202,rna3k
-0.008608937,-0.0393999,rna3k
0.021249078,-0.010269955,rna3k
0.016129393,-0.024360076,rna3k
-0.03547631,-0.05803056,rna3k
0.0034044925,-0.020159397,rna3k
0.015947353,-0.017705953,rna3k
-0.021374322,0.011585179,rna3k
-0.0013420699,0.013476542,rna3k
0.018433876,0.018389953,rna3k
-0.035612956,-0.021143977,rna3k
0.0070637916,0.025966108,rna3k
0.009606986,-0.015532481,rna3k
0.005004807,-0.01650374,rna3k
-0.003869728,-0.032999814,rna3k
0.024586836,-0.023898799,rna3k
0.014750839,-0.022277253,rna3k
-0.037301537,0.0064782114,rna3k
-0.004223268,-0.024642553,rna3k
0.0031352064,0.0049020015,rna3k
0.00566967,0.00025331372,rna3k
-0.037091777,0.02152755,rna3k
-0.0031394279,0.00082371203,rna3k
0.016030366,0.020397514,rna3k
0.004429144,-0.004925045,rna3k
0.01464422,0.02629863,rna3k
-0.017060217,0.03841589,rna3k
-0.005467801,-0.03965055,rna3k
0.022144862,0.0074180793,rna3k
0.007290208,0.021376725,rna3k
0.019764733,-0.019359067,rna3k
-0.0048985765,-0.018290462,rna3k
0.004912998,-0.018616423,rna3k
-0.008951639,-0.007128842,rna3k
0.010121954,-0.015347725,rna3k
-0.02360958,0.028358003,rna3k
-0.035965845,-0.024280166,rna3k
-0.01756176,-0.039600942,rna3k
-0.027821848,-0.015131591,rna3k
-0.024497824,-0.03537466,rna3k
-0.031068005,0.004861493,rna3k
0.0031267721,0.00298634,rna3k
-0.041725516,-0.020188974,rna3k
-0.015424004,0.0036349986,rna3k
0.0003685822,0.025417197,rna3k
0.016068647,-0.014155236,rna3k
0.014872205,0.0048731216,rna3k
0.028541762,0.044223472,rna3k
-0.0012468158,0.028173083,rna3k
0.0081026545,-0.02848743,rna3k
-0.026834872,-0.013903193,rna3k
0.00360267,-0.0050307955,rna3k
-0.02536422,-0.0015868556,rna3k
-0.010559755,-0.011692325,rna3k
-0.01864021,-0.03318261,rna3k
1.6249942e-05,-0.00861004,rna3k
-0.009778016,-0.030349106,rna3k
-0.022118077,-0.01745934,rna3k
0.005919516,-0.025208313,rna3k
0.023560192,-0.00038730787,rna3k
3.117053e-05,-0.0010466947,rna3k
0.009099257,0.022509377,rna3k
0.003231125,-0.0058558746,rna3k
0.028421052,-0.016585637,rna3k
0.010059422,0.014616452,rna3k
-0.0148321,0.012515282,rna3k
0.0081654405,0.034470983,rna3k
-0.0072324243,0.018971834,rna3k
0.0057914066,0.002680003,rna3k
-0.0052631404,-0.0036760857,rna3k
-0.019181814,0.0042200005,rna3k
0.016383858,-0.0140277725,rna3k
-0.0059853788,-0.0023716588,rna3k
-0.012599733,-0.01196565,rna3k
-0.0050672567,-0.024880989,rna3k
0.0051017664,-0.023023844,rna3k
0.033955418,0.030182218,rna3k
0.014100011,0.019400647,rna3k
0.011493064,-0.001881304,rna3k
-0.012309847,0.010500059,rna3k
0.010748928,-0.013254675,rna3k
0.002542203,-0.013767022,rna3k
0.044251308,-0.02171381,rna3k
0.012074088,-0.0014263556,rna3k
0.026029613,-0.029078111,rna3k
-0.011507041,-0.01602779,rna3k
0.010805731,0.02847347,rna3k
-0.044274952,0.015279628,rna3k
0.02271848,0.013384714,rna3k
0.0069022137,-0.017731989,rna3k
0.005038047,0.016211957,rna3k
-0.045886252,0.022956213,rna3k
0.005287272,0.014122947,rna3k
0.017973686,-0.0029119735,rna3k
0.023030022,0.040025767,rna3k
-0.0023119305,0.012019705,rna3k
0.0020119927,0.0017008277,rna3k
-0.036551695,-0.018946689,rna3k
-0.008429428,-0.007706266,rna3k
-0.029804217,-0.0028151667,rna3k
-0.05718605,0.017968483,rna3k
-0.00041787254,-0.010520939,rna3k
0.009430709,-0.013679446,rna3k
0.01959186,0.001523505,rna3k
0.026031226,0.01384467,rna3k
-0.005634133,-0.008793481,rna3k
0.029938685,-0.010560841,rna3k
-0.012435047,-0.018094212,rna3k
0.016866894,0.0019671256,rna3k
-0.009147856,-0.008654544,rna3k
0.0146726435,-0.01259972,rna3k
0.018964589,0.015856218,rna3k
-0.0054554604,0.0067452607,rna3k
-0.011646928,0.043434914,rna3k
0.020309502,-0.013695564,rna3k
0.01832421,-0.0067440975,rna3k
0.0029430978,0.038558904,rna3k
-0.0060347114,-0.0069372295,rna3k
9.58953e-05,-0.01677368,rna3k
0.055697165,0.003357056,rna3k
-0.0032739947,-0.0035284716,rna3k
0.0052526044,0.007127528,rna3k
0.025050027,-0.0034336564,rna3k
0.004862412,-0.007756912,rna3k
-0.008310784,-0.009924418,rna3k
-0.010251229,-0.003928025,rna3k
-0.0024902856,-0.01751813,rna3k
0.030838298,0.0037387968,rna3k
0.0065671406,0.0029290414,rna3k
-0.033208545,0.00078586506,rna3k
0.012394665,0.0049786554,rna3k
-0.005109812,0.008799499,rna3k
0.035048492,-0.012785342,rna3k
0.011539402,-0.01747466,rna3k
-0.013960677,-0.008499139,rna3k
0.013927935,-0.023679184,rna3k
-0.008047736,-0.040179767,rna3k
0.010358219,-0.018445542,rna3k
-0.009233944,0.023667034,rna3k
-3.3445576e-05,0.004358536,rna3k
-0.023540711,0.01720136,rna3k
0.021301601,-0.0029019082,rna3k
0.023135846,0.02932923,rna3k
-0.017075019,-0.022189545,rna3k
0.02606998,0.026852237,rna3k
0.019202828,-0.016477736,rna3k
0.002473913,0.012550564,rna3k
0.008043164,-0.013791331,rna3k
-0.02571813,0.016855055,rna3k
-0.00669852,-0.0048626196,rna3k
-0.018666705,-0.0084405495,rna3k
-0.010376347,0.003626865,rna3k
-0.016123455,0.014063404,rna3k
0.0065133623,-0.042027272,rna3k
-0.020024005,0.007907046,rna3k
-0.00027894578,-0.03279537,rna3k
0.034273986,-0.010598936,rna3k
-0.02018461,0.013871491,rna3k
-0.0019337104,-0.04194929,rna3k
0.02352936,-0.0029048696,rna3k
-0.023653433,0.00016760374,rna3k
-0.02086266,-0.03064114,rna3k
-0.016818743,-0.030907381,rna3k
-0.008730091,0.0038066164,rna3k
-0.009674741,0.010285102,rna3k
0.003567716,-5.428731e-05,rna3k
-0.0011513638,-0.014451923,rna3k
0.00196666,0.0048647216,rna3k
-0.023877637,0.029213903,rna3k
-0.0011035568,0.016446237,rna3k
0.029386956,0.007166997,rna3k
0.020035971,0.008332763,rna3k
-0.025348797,0.031672485,rna3k
0.0040001343,0.022961168,rna3k
-0.02438958,-0.014815275,rna3k
-0.022200562,0.018126464,rna3k
-0.019049793,0.001715994,rna3k
-0.009782845,0.01884718,rna3k
0.00041376552,0.013453329,rna3k
-0.01810525,-0.032266863,rna3k
0.009086528,-0.0067988047,rna3k
0.04282812,-0.0082215555,rna3k
-0.00069044187,-0.017603505,rna3k
0.010084907,0.014158939,rna3k
-0.019545987,-0.02048817,rna3k
-0.02044185,0.022490352,rna3k
0.003026532,0.00456516,rna3k
-0.009260674,0.0152474,rna3k
0.046815522,-0.0235005,rna3k
0.015137026,-0.024917312,rna3k
-0.007598657,-0.01145575,rna3k
-0.035807986,0.0021645238,rna3k
-0.0100086415,-0.030669848,rna3k
0.0037656846,0.0138103105,rna3k
0.025111556,-0.012430389,rna3k
-0.002121288,0.0023674553,rna3k
-0.022295225,0.005072479,rna3k
-0.03968702,-0.007797699,rna3k
0.0058832555,0.018838767,rna3k
-0.0155726485,-0.0008058378,rna3k
0.007323172,0.03412106,rna3k
0.0038173273,0.00021436394,rna3k
0.028958416,-0.020748548,rna3k
-0.023087863,-0.0005879313,rna3k
-0.0093705505,-0.031474266,rna3k
0.007419052,0.033322785,rna3k
0.0014813988,0.013979247,rna3k
-0.0015659685,-0.023989808,rna3k
-0.021214243,-0.03712262,rna3k
0.0057642744,-0.0054946495,rna3k
0.00712532,0.0014397678,rna3k
0.0009442254,-0.02395098,rna3k
0.012260283,0.004927649,rna3k
0.021901477,0.0094486615,rna3k
0.014179611,0.013572749,rna3k
0.00013599613,0.0131242685,rna3k
0.01485815,-0.018782027,rna3k
0.0042442237,0.014902995,rna3k
-0.021946123,0.00086507254,rna3k
-0.012542748,-0.021835461,rna3k
-0.02207593,0.026512636,rna3k
0.010486597,0.0240938,rna3k
0.00027089712,0.010328148,rna3k
-0.001175812,0.015132751,rna3k
0.006267559,-0.033439297,rna3k
0.0020748798,0.01682806,rna3k
-0.0034285763,0.03369465,rna3k
-0.0018680877,0.023343576,rna3k
0.001365188,0.002825154,rna3k
-0.036235504,0.026799798,rna3k
0.016690629,0.0077489554,rna3k
0.0034638527,-0.00781318,rna3k
-0.0011960457,0.00644815,rna3k
0.045938984,-0.007444887,rna3k
-0.0108292345,0.023465589,rna3k
0.007643005,0.022193015,rna3k
0.0012279912,0.026813462,rna3k
0.003162518,-0.005291021,rna3k
0.017611392,-0.0009822244,rna3k
-0.032085452,0.0019816454,rna3k
-0.029854935,-0.02969086,rna3k
-0.021663843,-0.02305073,rna3k
0.03252825,0.005788449,rna3k
-0.008537082,-0.017226566,rna3k
0.010628897,0.03125454,rna3k
-0.0026454972,-0.007938669,rna3k
-0.008757121,-0.014254156,rna3k
0.02399139,-0.0071685757,rna3k
0.011398087,-0.0037797703,rna3k
-0.04663182,0.014058745,rna3k
-0.009848945,0.005432273,rna3k
-0.011925375,-0.01565587,rna3k
-0.0059629413,-0.0033492264,rna3k
-0.021512983,0.0009867337,rna3k
-0.014154625,-0.031084897,rna3k
-0.0069009536,0.0041530603,rna3k
0.0026112783,-0.01609788,rna3k
-0.010166988,0.006875526,rna3k
0.013423503,0.045990102,rna3k
-0.04459054,0.029395023,rna3k
-0.004941888,-0.0027141222,rna3k
-0.0007641507,-0.009741223,rna3k
-0.013255853,-0.00568336,rna3k
-0.035015866,0.011977278,rna3k
0.016447932,-0.007996647,rna3k
0.033911865,-0.0039339014,rna3k
-0.038950775,-0.014530134,rna3k
0.014383203,-0.009828241,rna3k
0.06530545,-0.0010710487,rna3k
-0.012949007,-0.025998794,rna3k
0.046069577,-0.005439488,rna3k
0.0036966235,-0.006816253,rna3k
-0.015359688,-0.022494737,rna3k
-0.0009066005,-0.043521237,rna3k
0.005043911,0.018647145,rna3k
-0.0021350137,-0.017849246,rna3k
-0.009052398,-0.02351601,rna3k
-0.018628769,0.015808308,rna3k
0.017486263,0.00083642226,rna3k
0.0021081679,-0.015928274,rna3k
-0.016667988,0.009071813,rna3k
-0.0034564375,-0.029864457,rna3k
0.004598042,-0.014856525,rna3k
-0.016946346,-0.04665586,rna3k
0.017692752,0.0058631366,rna3k
-0.0017273213,0.027367814,rna3k
-0.010385256,0.023448106,rna3k
0.011298171,-0.009684811,rna3k
0.010348342,-0.0042935987,rna3k
-0.019261248,-0.01097683,rna3k
-0.018824488,-0.012494161,rna3k
0.026363771,-0.008721039,rna3k
-0.04507266,0.008471872,rna3k
0.01627269,0.005529688,rna3k
-0.011385941,-0.010361868,rna3k
-0.024798127,0.042755075,rna3k
0.015827378,0.009267898,rna3k
0.009707238,0.03546573,rna3k
-0.018952053,0.0016835415,rna3k
0.025161425,-0.014716363,rna3k
-0.0052523194,-0.016335474,rna3k
-0.012198314,-0.012854007,rna3k
0.013179604,0.028270688,rna3k
-0.017768795,-0.0126692215,rna3k
-0.028161244,-0.021672454,rna3k
0.0043605394,-0.0120760705,rna3k
0.011754737,-0.019036483,rna3k
0.012537961,0.031780336,rna3k
-0.006661379,-0.0048540025,rna3k
0.0035880103,-0.031353243,rna3k
0.017479846,0.036335066,rna3k
0.009061309,-0.0035417161,rna3k
0.0196363,0.020246958,rna3k
-0.011087717,-0.019608842,rna3k
0.002913086,0.011090881,atac3k
-0.0052108504,-0.013096017,atac3k
-0.0050298767,-0.011837585,atac3k
0.0036061795,0.010323887,atac3k
0.004143377,0.012076484,atac3k
0.0028170748,0.0086297635,atac3k
-0.0010490195,0.0036219992,atac3k
-0.0052415347,-0.013923362,atac3k
0.0034311793,0.010651436,atac3k
0.0035662907,0.010493472,atac3k
-0.006765582,-0.01301406,atac3k
-0.00830686,-0.01634317,atac3k
0.0011007412,0.0064591053,atac3k
-0.0052261963,-0.012841851,atac3k
0.0030176088,0.010419753,atac3k
-0.005017223,-0.011676205,atac3k
-0.0053403513,-0.012253261,atac3k
-0.0054053334,-0.009482879,atac3k
0.0033023255,0.00989662,atac3k
-0.004753851,-0.011023692,atac3k
0.001765191,0.0088539645,atac3k
0.0037214258,0.012179373,atac3k
-0.004506754,-0.010480674,atac3k
0.0016613937,0.0067735277,atac3k
0.0038465492,0.010227861,atac3k
-0.0050490317,-0.012763887,atac3k
-0.00541481,-0.014026542,atac3k
-0.003472986,-0.007196843,atac3k
0.00348048,0.010132008,atac3k
-0.0010155109,0.0036431004,atac3k
0.003521883,0.009202985,atac3k
-0.0030880799,-0.007928422,atac3k
0.003203564,0.010200941,atac3k
-0.005353482,-0.016686367,atac3k
0.004179964,0.010449399,atac3k
0.0034783254,0.010865765,atac3k
-0.005316764,-0.012993238,atac3k
0.0024617126,0.0077644936,atac3k
0.00016783783,0.0034684348,atac3k
-0.006351352,-0.011836962,atac3k
0.0040723835,0.0107109435,atac3k
-0.0054403604,-0.014339203,atac3k
-0.00528614,-0.01318359,atac3k
-0.0018823764,0.0028041187,atac3k
-0.005422505,-0.01379317,atac3k
0.003309537,0.008997458,atac3k
0.002791459,0.01009605,atac3k
-0.005262166,-0.01264176,atac3k
0.0025246046,0.008994582,atac3k
-0.0049655857,-0.011404656,atac3k
0.0032442496,0.010904926,atac3k
0.002876812,0.008493316,atac3k
-0.005740534,-0.014295438,atac3k
0.003073895,0.010215519,atac3k
0.0034822202,0.01029718,atac3k
-0.0057443716,-0.012981807,atac3k
0.0028303014,0.008542857,atac3k
-0.0050918628,-0.0124262115,atac3k
-0.005349121,-0.015179285,atac3k
-0.0050346837,-0.01197542,atac3k
0.0034142907,0.011577338,atac3k
0.0034327523,0.011962084,atac3k
0.003720824,0.011316527,atac3k
0.0033615264,0.010150461,atac3k
0.004117974,0.011349135,atac3k
0.0037391167,0.010855721,atac3k
-0.004984081,-0.011791555,atac3k
0.0038554727,0.010928085,atac3k
-0.005164913,-0.0121386545,atac3k
-0.0054820566,-0.009400858,atac3k
-0.004755911,-0.0105557125,atac3k
-0.0006057329,0.0041944883,atac3k
0.0035124037,0.011001566,atac3k
0.0041227913,0.011463813,atac3k
-0.0052263597,-0.012452823,atac3k
-0.0053051817,-0.01312721,atac3k
-0.0053140027,-0.013296419,atac3k
0.0036118976,0.011214281,atac3k
0.0029812364,0.010903184,atac3k
0.0034631798,0.011016745,atac3k
-0.005205919,-0.012230759,atac3k
0.0023945407,0.0076764263,atac3k
0.002371542,0.009216057,atac3k
0.0025833002,0.009553359,atac3k
-0.0049386527,-0.012003757,atac3k
0.0032689339,0.010153681,atac3k
0.0033288803,0.008726558,atac3k
0.0037138585,0.011016821,atac3k
-0.0031959892,-0.006483364,atac3k
-0.002241313,-0.0031466598,atac3k
0.002969407,0.009108546,atac3k
-0.001816728,0.0030827655,atac3k
-0.005148337,-0.012371171,atac3k
-0.0051180585,-0.012069988,atac3k
0.003229451,0.010825355,atac3k
0.0032555833,0.008965108,atac3k
0.0037231606,0.010100366,atac3k
-0.005166258,-0.012456286,atac3k
-0.0047208215,-0.011083767,atac3k
0.0041606054,0.010952088,atac3k
0.011256068,-0.022061761,atac3k
-0.00506908,-0.012172215,atac3k
0.0029754373,0.008213739,atac3k
-0.004690102,-0.011012761,atac3k
0.0036805798,0.012159715,atac3k
-0.004588837,-0.009552106,atac3k
0.0039058868,0.010302257,atac3k
-0.005067098,-0.011022466,atac3k
0.00335605,0.009190604,atac3k
0.0029224646,0.008660134,atac3k
0.003084515,0.009449385,atac3k
0.0037347488,0.011863846,atac3k
0.0025337012,-0.003080588,atac3k
0.0023817234,0.0077400687,atac3k
-0.0053418134,-0.014307713,atac3k
0.0024338816,0.007640462,atac3k
0.00042391254,0.0041779126,atac3k
0.003504398,0.009860153,atac3k
0.0034671067,0.011637471,atac3k
-0.0020475194,-0.0019711012,atac3k
0.0031739406,0.011243328,atac3k
-0.0050960444,-0.0116225,atac3k
-0.004866026,-0.010450144,atac3k
-0.0006512377,-0.007419332,atac3k
0.003602797,0.009851848,atac3k
-0.005194457,-0.01271252,atac3k
-0.00530554,-0.013166373,atac3k
-0.0023495564,-0.0027197218,atac3k
0.003238026,0.009569556,atac3k
1.8459936e-05,0.004803846,atac3k
-0.0051835813,-0.012770254,atac3k
-0.0053292364,-0.014754743,atac3k
0.012062494,-0.024308464,atac3k
-0.005161967,-0.012403255,atac3k
-0.0011286665,0.0038727364,atac3k
0.003898767,0.010234353,atac3k
-0.006371031,-0.013168748,atac3k
-0.004885294,-0.011067423,atac3k
0.0013427333,0.006257557,atac3k
-0.0052279728,-0.012891734,atac3k
-0.0050563966,-0.011787587,atac3k
0.00067138183,0.005566119,atac3k
0.002681684,0.009739585,atac3k
-0.0051597804,-0.011876902,atac3k
0.010246568,-0.021574538,atac3k
0.0041259583,0.010779313,atac3k
-0.0053526056,-0.01231698,atac3k
-0.0049468745,-0.011624895,atac3k
0.0014136786,0.0068304404,atac3k
0.003843895,0.012006532,atac3k
0.0034406313,0.011522456,atac3k
0.0040247906,0.010891138,atac3k
-0.005233599,-0.012695688,atac3k
0.003995537,0.010381794,atac3k
0.0039555924,0.010091348,atac3k
0.0018125144,0.00721751,atac3k
0.00042725506,0.005517198,atac3k
-0.0015944757,0.0032487013,atac3k
0.0039046502,0.011363442,atac3k
-0.005324729,-0.013285996,atac3k
0.0037729428,0.011812544,atac3k
-0.005344652,-0.0142216915,atac3k
-0.004995886,-0.01235304,atac3k
0.0012491172,0.006377696,atac3k
-0.0051605687,-0.01302805,atac3k
0.0023639074,0.007711269,atac3k
0.0032753448,0.00934636,atac3k
0.004077408,0.010692042,atac3k
-0.0005066873,-0.0011450595,atac3k
0.003951845,0.011284355,atac3k
0.010646959,-0.021953693,atac3k
-0.004377912,-0.010266622,atac3k
-0.0052990997,-0.012524106,atac3k
-0.0048731277,-0.0105818845,atac3k
0.010095117,-0.02136319,atac3k
0.0009837743,0.005921885,atac3k
-0.0049800826,-0.011261287,atac3k
-0.005027746,-0.012250565,atac3k
0.0038958327,0.011180923,atac3k
0.003968718,0.010922851,atac3k
-0.005858438,-0.012465307,atac3k
0.0006841231,0.0055249245,atac3k
6.521561e-05,0.0056301667,atac3k
-0.0053596534,-0.013634096,atac3k
-0.005318514,-0.013430362,atac3k
-0.0042692195,-0.009899873,atac3k
0.0042900555,0.011687053,atac3k
-0.0050282567,-0.011487658,atac3k
0.003385414,0.009531236,atac3k
0.003691825,0.009527658,atac3k
0.0013441158,0.0067910263,atac3k
0.0033114727,0.010049565,atac3k
0.003787214,0.010297814,atac3k
0.003562397,0.009854682,atac3k
0.0005535559,0.006832354,atac3k
0.009430184,-0.020929504,atac3k
-0.004402398,-0.008810381,atac3k
-0.005391159,-0.013796812,atac3k
-0.005151451,-0.012952775,atac3k
-0.0052602757,-0.013868994,atac3k
-0.004402165,-0.009693717,atac3k
-0.005017675,-0.011684414,atac3k
0.0036664498,0.010154548,atac3k
-0.0008770101,0.00045718288,atac3k
0.0016194847,0.00768551,atac3k
-0.0015184584,-0.0031764915,atac3k
0.0037276307,0.010431839,atac3k
-0.0038771406,-0.0086931465,atac3k
-0.005148957,-0.012230225,atac3k
0.0027676467,0.008550703,atac3k
0.0036104454,0.010235702,atac3k
-0.0054219845,-0.0138853695,atac3k
-0.004279639,-0.013491843,atac3k
0.003586658,0.011115533,atac3k
0.0017858108,0.007913781,atac3k
0.0022721237,0.009281828,atac3k
-0.001744116,0.003629176,atac3k
0.002908173,0.008755671,atac3k
